loan_id,loan_amount,interest_rate,term,credit_score,annual_income,employment_status,home_ownership,purpose,state,loan_status,preferred_loan_date
62c8f1fb-c1be-4e3a-97a5-e5819dfb3760,51882,0.08311629001087557,42,590,118894,Unemployed,Rent,Home improvement,NM,Rejected,2021-04-23
56b77e52-ebbf-4b40-81be-1c0d1902d53b,19522,0.24849140880257276,25,688,80594,Employed,Own,Business,GU,Rejected,2023-02-12
ccd6b216-2bd3-45be-bb46-c39afc9dfae6,28877,0.08377082501974731,30,519,29357,Unemployed,Rent,Home improvement,FL,Rejected,2023-01-27
63c4f928-d569-4144-9f98-9097e75a5176,55046,0.10414236322843085,42,734,127456,Self-employed,Mortgage,Debt consolidation,TN,Approved,2023-01-23
c40ee08c-0bc9-4dc3-b7df-3743ab019716,23839,0.22805349762719163,53,822,41762,Employed,Rent,Personal,WA,Approved,2021-04-08
6a9c09e1-7cd8-4848-94c4-830b8e49c97c,52430,0.07316626969723068,13,678,22792,Self-employed,Mortgage,Home improvement,MO,Approved,2022-07-08
5c1f416a-437f-43dd-b9ee-1f04bc7b6f81,28265,0.13787977090942388,29,652,77765,Employed,Rent,Debt consolidation,IA,Rejected,2020-12-21
55733505-eacd-446b-93cf-79da18503a00,89521,0.11561054408836986,55,740,60791,Self-employed,Rent,Personal,WI,Approved,2023-04-28
6dfa7035-30df-4963-9f37-d13b8236d392,58677,0.16550280751372426,37,660,84765,Unemployed,Rent,Business,AK,Rejected,2020-08-08
5faa06a3-98aa-40b7-ac23-914026c0d264,37695,0.13315717119168247,28,765,81434,Unemployed,Mortgage,Debt consolidation,GA,Approved,2022-01-06
8699df4d-0a59-4943-8085-6e9a343917ad,12923,0.24561070408782665,43,750,34225,Unemployed,Own,Home improvement,PA,Rejected,2021-05-21
646b8261-108f-4379-9d3d-afe93670fcfa,21036,0.24645895505879073,19,709,85845,Unemployed,Own,Personal,NM,Rejected,2023-07-06
424f4c8e-b23c-4002-ae08-880734644e80,94757,0.13489320741062294,38,528,103456,Self-employed,Rent,Debt consolidation,OK,Approved,2022-09-02
cafd6693-499f-477b-abd7-8b7310a0d232,18255,0.05863508397401429,40,700,134640,Self-employed,Rent,Personal,NJ,Approved,2021-03-21
510a653f-a59e-4642-af4c-f656dff10708,81065,0.1956190354118782,48,842,65326,Unemployed,Rent,Personal,IL,Approved,2021-06-24
ffeacba6-5e4a-4067-91f9-62c5fa25c815,42112,0.10572167523024299,37,725,56402,Unemployed,Own,Personal,VA,Approved,2020-07-17
05b6cac3-9236-4cd6-ac08-65b8c6c1bc8a,42509,0.06622461271921759,47,702,105921,Self-employed,Rent,Business,FL,Rejected,2021-07-06
62c41b86-08e9-4305-be96-489149b6f060,96420,0.14115810713263377,59,828,79541,Unemployed,Rent,Debt consolidation,OK,Rejected,2022-05-18
7b676110-df82-44e3-a33c-51e777370bbe,72287,0.08844116467292713,44,806,101057,Unemployed,Mortgage,Debt consolidation,NE,Approved,2024-05-11
69741df0-ddc3-486a-99fd-2f352dcf2da8,6342,0.24319531990126497,36,588,91652,Unemployed,Rent,Debt consolidation,MT,Approved,2023-01-08
2da46cd5-2e2c-4c04-b06e-26f3c271203c,78506,0.15693507850238655,59,583,86437,Employed,Own,Debt consolidation,NV,Approved,2020-03-12
0f5ad517-c3d1-4355-9975-c868fa317918,10909,0.06114682677431307,26,608,84402,Unemployed,Mortgage,Personal,RI,Approved,2020-09-04
846b7ecf-e911-4545-86f7-dc62a5cd1b40,38460,0.1544714661831184,26,820,29817,Self-employed,Rent,Home improvement,MA,Approved,2022-11-12
68345f41-5ea2-4313-95e3-850334d96dd7,91187,0.10806380192820897,54,673,98053,Unemployed,Own,Personal,NY,Rejected,2020-05-26
1f57ad20-b2af-4c4d-8bd0-05d2359c3cea,61559,0.24372425708898743,22,665,140151,Unemployed,Rent,Personal,UT,Rejected,2022-04-02
4c717933-62e8-48c4-aa6d-81320b85538d,93264,0.14243543403244813,35,547,122168,Unemployed,Own,Home improvement,NH,Rejected,2022-03-23
ba9f8845-16d9-43c8-8a74-9fd71b178aa5,99787,0.15406687263042743,20,723,111445,Unemployed,Rent,Debt consolidation,GU,Rejected,2021-11-25
0004d4ce-d2e2-485b-b1b6-662ed8600676,80151,0.1560589996668046,50,638,131426,Self-employed,Own,Personal,MD,Rejected,2023-05-01
6f0bfa52-826d-4a61-9217-e8fa320b5e1f,80999,0.23470264551527886,27,555,100516,Employed,Rent,Debt consolidation,PW,Rejected,2024-01-08
3c6a7850-991f-481a-8afc-9771bacbce0f,76174,0.19896640083773742,58,677,86149,Unemployed,Own,Debt consolidation,SD,Approved,2020-01-10
30632aa6-12f3-4992-9304-d2c5a195ae79,31512,0.18145665217981782,36,665,101429,Employed,Mortgage,Personal,WY,Rejected,2022-04-05
75bdd60a-e345-4238-99cb-6b2cbf5101dd,46664,0.19006393478263278,44,620,106836,Employed,Own,Personal,MT,Rejected,2024-03-21
db1a107d-4fe9-4cf2-aeff-c3f48fd01f8b,97753,0.15082159735925618,60,546,110164,Self-employed,Own,Personal,CT,Rejected,2021-09-07
f01c6a7f-6c08-47d5-87e6-649bcbaed0c9,79718,0.18914566196593324,34,664,53481,Self-employed,Mortgage,Home improvement,HI,Rejected,2021-10-12
b515b0d9-236d-415c-9d4a-9342ae8dcafc,27099,0.1054773532621065,24,701,104074,Unemployed,Rent,Personal,GU,Approved,2020-09-23
ffee9f44-4ee8-41a8-9f3f-849262e8b0e0,24224,0.05559567564165897,47,702,109581,Unemployed,Own,Business,WI,Rejected,2023-09-04
9d3d0724-627c-4954-ba9a-41623c610914,75102,0.2178985286132935,40,530,91543,Employed,Own,Debt consolidation,KS,Rejected,2021-01-16
a3150987-34e7-4afb-90aa-f637e55c0567,39225,0.22672016335357065,50,648,52712,Self-employed,Rent,Home improvement,NC,Rejected,2022-01-30
8c4c8fcc-f96c-4354-ae36-0d51f3ea25ed,36496,0.17035832240787344,27,699,89030,Unemployed,Mortgage,Personal,AZ,Approved,2023-06-11
d13db174-c3bc-4bc8-b304-059b6ca2d824,45119,0.11663919131230363,56,681,95311,Self-employed,Rent,Business,ND,Rejected,2022-09-14
f6182d37-6531-4404-887d-b7ed8c9c263e,21137,0.1841865868260254,54,536,50153,Unemployed,Rent,Business,PR,Rejected,2022-02-03
bd2fa63a-7515-4cfe-b3e6-729431cafb92,86925,0.13514381000780964,25,720,119433,Employed,Mortgage,Debt consolidation,AL,Rejected,2020-01-13
6e60d164-cf6b-4384-aa32-a4c8d601b66b,39335,0.12794942760750738,38,509,96931,Employed,Own,Debt consolidation,ME,Approved,2023-10-19
7a78855a-0709-4161-8f54-bcf166b476ad,21344,0.19721437682628534,28,632,74764,Employed,Own,Debt consolidation,MN,Approved,2020-04-21
02c4c261-025f-471b-9758-9f04c0d11c58,29304,0.20762196932965543,53,538,31321,Self-employed,Own,Business,WY,Rejected,2024-01-08
7aa0c346-98c1-4252-9e09-dbeb3d298575,75528,0.1739214634985441,15,700,22760,Unemployed,Own,Home improvement,ME,Approved,2021-01-04
10a72ce9-88b2-4692-96e2-b19d789a8595,19963,0.22859177036192846,26,832,107855,Unemployed,Own,Business,KS,Rejected,2021-10-11
ef33f9d4-0013-4f3c-80cb-a0fd5682ab6d,34858,0.22218526499793773,60,831,90748,Employed,Mortgage,Debt consolidation,UT,Approved,2023-12-07
ca0063c6-c294-4834-aa3b-ec082312b43c,84341,0.14207669394835915,45,700,32787,Self-employed,Rent,Business,MH,Approved,2023-06-19
36b03936-512c-4ebd-a9c5-0b4f002211ce,14019,0.12152663632405179,59,614,128710,Unemployed,Own,Business,NM,Approved,2020-08-20
208ef47b-8e67-468b-95ba-b138ea210e99,84986,0.2368251777415184,31,700,134673,Unemployed,Rent,Business,KY,Approved,2022-11-17
38071086-d234-45cc-8d93-7b4af520b7ca,46616,0.15398239474610625,29,758,70908,Employed,Mortgage,Home improvement,KY,Rejected,2022-05-23
af89c0e7-907a-453e-80eb-eb6591fb8e47,38643,0.12011982364245993,14,626,91536,Unemployed,Own,Business,MO,Approved,2023-07-09
07308084-445c-4828-95ab-18e5ec767d11,38109,0.21422996135812578,19,849,87482,Unemployed,Own,Business,NC,Rejected,2023-01-02
e07ad039-1607-448c-a8ce-9d9e548cda68,9960,0.12185477543495318,51,790,34295,Unemployed,Rent,Debt consolidation,MN,Rejected,2020-12-23
1287ed18-05f4-499e-b4e2-ff352d55f6ce,23191,0.15428857092780646,27,845,73100,Employed,Mortgage,Personal,CA,Approved,2020-10-13
0a431613-826a-4836-8fdb-840dc7d9129a,9449,0.14783200980009525,18,629,79941,Employed,Rent,Business,CO,Rejected,2021-01-26
8547081f-bf00-433d-9059-18950797ff2e,96274,0.0984032109961013,12,832,76444,Employed,Mortgage,Business,NH,Approved,2021-08-21
8daafd25-1591-46a8-b0b8-015bc6c626a8,80816,0.17261798417592472,39,539,145300,Unemployed,Rent,Home improvement,CA,Approved,2024-06-07
8ec3e02c-00dd-413c-bb9c-d59e55189c1e,93044,0.10019417627626181,57,722,74650,Unemployed,Rent,Personal,TN,Approved,2022-01-11
230900a9-ca13-428e-8423-9b1a1652b528,75022,0.09591680644433571,52,712,75661,Employed,Mortgage,Home improvement,PW,Approved,2022-01-19
7f83df8f-076c-4baa-a34d-fcb1453baa79,85031,0.062237001872293064,54,613,72651,Self-employed,Rent,Business,KY,Rejected,2022-09-27
cf3cbccc-a57c-41a0-ae20-5b339e7c4199,61240,0.22059202905321157,27,779,145519,Employed,Rent,Debt consolidation,KY,Rejected,2023-02-07
dfbb7f5a-61e7-45b7-9399-1f135d1f9d35,26182,0.1973805037412653,39,511,38566,Employed,Rent,Business,AZ,Approved,2022-06-21
93376e0c-2262-4131-83b4-041165cc8f62,90181,0.20664994602455894,39,736,26075,Self-employed,Rent,Home improvement,ME,Rejected,2021-09-22
96a42a3e-ec87-486c-b1fa-6e42d69dfb45,48255,0.1566789822199387,25,691,63094,Self-employed,Rent,Debt consolidation,OR,Approved,2022-08-05
0bbacd8d-d707-43c2-8077-34a4d854f48f,28961,0.11176190371746209,49,765,73437,Self-employed,Mortgage,Home improvement,UT,Approved,2023-07-03
113bcbce-413d-4403-9080-d8bf5e1605cb,36990,0.24276786788966204,36,763,145881,Self-employed,Mortgage,Business,RI,Rejected,2024-03-06
8b9065a4-46e2-4b3b-a366-e9414e0e3f2e,51896,0.2056189407630189,24,623,75156,Self-employed,Own,Business,PA,Approved,2021-09-19
4004f399-a043-4ca4-9797-9ef93e73b576,21324,0.1958302754644482,43,668,84964,Self-employed,Own,Debt consolidation,OK,Approved,2021-10-28
30ddb4ab-c751-40d9-b8b2-051664c3f61e,5794,0.18595815687068268,33,543,79783,Employed,Own,Personal,OK,Rejected,2022-03-14
8377a29e-e533-434b-89b1-77efa9543b61,8145,0.13897514757286583,24,797,101545,Employed,Rent,Personal,KY,Rejected,2021-02-03
72b014c2-8d05-4448-81a4-35721fc77182,47726,0.21374936828943464,41,795,113778,Self-employed,Own,Personal,ME,Rejected,2021-03-02
b4949fe1-6059-40da-a2b4-d84dec0916a2,87185,0.1606880496205712,36,777,96688,Self-employed,Mortgage,Debt consolidation,MS,Rejected,2022-09-24
5790685a-2044-47f1-8844-f022c87309fa,30968,0.16200561731487675,44,767,54081,Unemployed,Own,Debt consolidation,NY,Approved,2022-06-13
54acd394-154c-4274-b464-a3d1b060dda9,93843,0.13917372617430382,60,794,105267,Employed,Rent,Debt consolidation,NH,Rejected,2022-05-01
0d4db846-7399-4734-b321-2769973403d1,40040,0.20903356160176634,29,662,98099,Unemployed,Mortgage,Business,MA,Approved,2023-04-03
40beeb29-c25d-44b8-b22c-e328ce2e786d,52925,0.1458569105340342,30,596,144437,Employed,Rent,Home improvement,KY,Approved,2023-02-14
8ae516af-3532-4588-a162-8a0a135f3ad8,84190,0.1920688286330749,39,691,118668,Unemployed,Rent,Personal,OR,Approved,2020-10-27
8e3741b4-7113-4ecd-b9cf-a80462c64085,36113,0.10785202666981027,31,646,41229,Self-employed,Rent,Business,AL,Rejected,2020-06-06
18bf58d8-8f40-49a9-a5cf-d54eefe5d51a,20016,0.14609122236647692,48,589,127800,Unemployed,Own,Personal,WY,Approved,2020-02-06
3ffa1a2a-8bd6-4af8-a906-3709e194f0c6,84542,0.1438227398421662,15,662,36329,Self-employed,Mortgage,Debt consolidation,OK,Approved,2021-07-25
76d81bbe-0ce4-42c2-ae60-1e67f6ea4f6a,66521,0.11740542738189888,22,657,148374,Self-employed,Own,Personal,MI,Approved,2021-02-15
739754c9-637c-4c1a-ba4c-eefca35c3a6c,30699,0.053802590758567304,30,675,115754,Employed,Mortgage,Personal,VT,Approved,2023-04-04
68b8e689-1cb7-408c-9ef0-6aba4473abaf,29053,0.23787035917176524,40,570,33238,Employed,Own,Business,TX,Approved,2022-01-30
416fa21e-48e5-416f-b7b1-1e6eb6b3db3d,68073,0.19712518795690254,60,579,101370,Employed,Own,Debt consolidation,DE,Approved,2021-02-21
b5f82260-1e07-4674-8bd4-6e7d24ba408f,94970,0.09772773461107974,39,612,49002,Employed,Rent,Home improvement,DC,Rejected,2023-03-30
5c7360e1-b98c-428d-b0e6-b4ce28916224,56815,0.12352471880097014,30,517,70464,Self-employed,Rent,Business,CO,Rejected,2023-08-12
4f5670b9-ebdb-4765-8ca1-de3e6ddc1470,28390,0.1662444952233043,41,749,144030,Unemployed,Rent,Business,GA,Approved,2021-12-30
09aeca96-9b41-4bcf-ab12-e261951a65b1,32071,0.15790071926376437,29,682,54705,Unemployed,Rent,Home improvement,MO,Approved,2022-04-19
4159ebf0-1ca3-4bd2-868f-686f8c1bfe84,62186,0.14135400886904173,15,671,138279,Self-employed,Mortgage,Home improvement,MS,Approved,2021-03-24
21b55458-1cda-47a8-acb0-b21b17783a08,71141,0.1305565800474356,49,816,41902,Unemployed,Own,Debt consolidation,IA,Rejected,2021-01-06
44db4406-cc3d-459e-9bbe-c3df74e4592f,22859,0.10451247773109162,54,735,36596,Employed,Rent,Business,HI,Approved,2021-02-22
ba27b58d-ce93-401f-8517-452ec31d546d,14824,0.21023231184443553,46,619,63067,Employed,Mortgage,Personal,GA,Approved,2021-12-28
eb7d533e-5c55-4695-bf14-a2680a3c81b8,27855,0.2172178304106192,35,624,89236,Unemployed,Mortgage,Personal,RI,Rejected,2022-05-16
7c5c73df-6ffa-404f-9cab-de69728a170f,36074,0.14540369406422587,19,789,54173,Employed,Rent,Personal,HI,Approved,2023-03-12
129ff4b8-8f25-4c15-8b9b-d5670c713e17,96805,0.2136110734635317,54,797,71524,Employed,Mortgage,Home improvement,NJ,Approved,2020-12-14
679e05b2-d072-4e35-ac26-538113fbd58c,64906,0.14516166648496237,55,815,41744,Self-employed,Rent,Debt consolidation,LA,Approved,2022-11-12
a563e7b5-b907-4900-8b20-ef091b528e90,61703,0.16690085314957237,43,712,67789,Unemployed,Mortgage,Personal,KS,Rejected,2023-07-09
83d3e933-103b-470f-beb5-673fb689cbec,42871,0.050223992041239285,38,541,107856,Self-employed,Rent,Debt consolidation,GA,Approved,2024-04-07
1083eef7-01a6-4a33-a04a-e549fbee7791,93533,0.1371192574599287,58,610,91448,Self-employed,Own,Personal,AL,Rejected,2023-08-11
553ea26d-357e-47f2-a46e-4a6b569166d8,68661,0.05212300801951093,24,571,114932,Employed,Own,Personal,VT,Approved,2020-04-09
d078413e-8c0c-4d98-9434-0eac466470c8,6789,0.06967000019468239,39,636,32461,Employed,Rent,Personal,WY,Approved,2020-06-28
841c5bb7-3261-4083-995d-95354ff26282,75013,0.20497683642488052,33,654,43835,Unemployed,Own,Personal,FM,Approved,2023-01-10
6996d288-34e7-479b-8706-d5e8aa839b1b,54658,0.20041987390942662,25,783,49572,Self-employed,Rent,Business,VI,Rejected,2022-06-01
42b180d4-5e99-4b19-9e96-c4fc1758e321,80693,0.15939416089088249,27,728,75657,Self-employed,Own,Home improvement,MA,Approved,2023-05-27
e5161bc5-5731-46e8-89de-01fd3cdc6ab5,67694,0.0781538431801369,41,660,146671,Unemployed,Own,Personal,FM,Approved,2020-07-14
72c410e7-cfa2-44bb-8a52-a1f9f11cb371,26036,0.2479674557551514,38,842,63616,Unemployed,Rent,Personal,WV,Rejected,2024-04-27
25c883cc-0f59-4464-8d4e-ce7f2a332721,37243,0.21495916908417728,52,763,139257,Self-employed,Own,Debt consolidation,VT,Approved,2021-12-06
482824f0-aa1f-430b-8f16-268de78ccc24,76952,0.10446296943900624,59,566,94533,Self-employed,Mortgage,Home improvement,NC,Approved,2021-01-30
e39084f6-6fa9-496e-a00b-2b1ff601abdd,28225,0.12128216451396177,15,850,92339,Self-employed,Mortgage,Home improvement,MN,Approved,2021-10-22
ec7daf18-b531-4520-b98d-b22d24569f8e,57048,0.13893664412734114,35,551,115640,Unemployed,Mortgage,Debt consolidation,TX,Rejected,2022-05-09
a9f1c604-6654-4c29-ab28-a94a2ba99049,90115,0.19507797125733423,28,725,148358,Employed,Own,Personal,NH,Approved,2023-05-10
0bb91392-1c30-4250-8ca1-ff1180472d87,76133,0.06747306656051244,24,557,145748,Self-employed,Mortgage,Home improvement,AS,Rejected,2022-08-24
0a51b7bf-59a2-4d64-9226-ec0e8e789a6a,85684,0.12877137388236337,50,747,23908,Self-employed,Rent,Business,SC,Approved,2023-01-18
8924e66c-b44e-4c9c-8a79-e187a51dd6f1,52295,0.18101144822891885,43,726,70446,Self-employed,Rent,Business,LA,Approved,2020-07-21
0b1dd4f8-ff5e-4445-b95c-9b5677d860a3,34253,0.19053608125980054,32,673,67638,Unemployed,Own,Personal,PW,Rejected,2023-12-11
5cde538d-528f-4cf7-aea4-567f6282a5b1,57144,0.2277629870223214,33,715,20740,Self-employed,Own,Personal,GA,Rejected,2023-06-12
38435526-5b72-4065-b20f-d3cf5b987063,5377,0.20949442663258294,22,746,40331,Unemployed,Own,Home improvement,MA,Rejected,2023-05-22
1dc0a3f8-8d2b-4e5b-b606-10223ad35124,66892,0.15959976366762296,43,742,98970,Employed,Mortgage,Business,MH,Rejected,2024-06-07
363b2800-1b4b-4eed-a5c6-fb2948c8548a,64217,0.16516294185181551,50,723,55436,Employed,Mortgage,Personal,GU,Approved,2023-12-20
63cbbe27-1986-4837-899b-430447995ff2,78876,0.07673216107005008,48,768,60498,Employed,Mortgage,Business,TN,Approved,2021-01-19
c694f4de-f903-4b23-942d-078e717932dc,46954,0.12235576631617423,39,647,75412,Employed,Mortgage,Personal,MA,Rejected,2021-05-13
2eca4c0a-c028-4de1-86a4-1ab0bb30de27,77743,0.12489825406766758,19,716,126523,Employed,Rent,Debt consolidation,KY,Approved,2020-10-02
14a37e05-6581-4adc-a4b8-76ed2e654479,7851,0.13756235035456227,27,608,90002,Self-employed,Own,Home improvement,DC,Approved,2023-07-28
b6d25b79-57a2-48dd-b3f5-404ef879c500,60391,0.16196950518997913,53,720,24129,Employed,Mortgage,Home improvement,DC,Approved,2023-02-04
1f735b59-316a-4143-870e-d49c778a09f0,91406,0.0820794256203824,14,660,89567,Unemployed,Rent,Debt consolidation,MD,Approved,2022-03-20
0e4fa825-579f-4270-a453-77e602a3afe7,60003,0.08362922709034093,24,550,76697,Employed,Mortgage,Personal,PW,Rejected,2021-01-11
7c3a5cf8-0196-448a-a7d8-85a0ae3be1ae,52159,0.22867477480117876,19,550,101792,Self-employed,Mortgage,Debt consolidation,ME,Approved,2022-12-25
5709d7cc-ec91-486f-a4f9-243b2882e398,45161,0.09186287300495113,60,690,33950,Employed,Own,Debt consolidation,PR,Approved,2021-09-06
9c6f6d1d-72a4-40c8-96be-7cb891e43f01,72983,0.24208648638529784,14,660,79820,Unemployed,Mortgage,Debt consolidation,MS,Approved,2022-05-28
d0530dd0-2473-45c8-a7fe-d205b0b985a8,68352,0.19746221142820247,13,613,94781,Employed,Own,Debt consolidation,NH,Approved,2021-06-26
b9484843-c659-484d-97d0-3524784e6e9c,18035,0.09706312538368429,50,639,49910,Unemployed,Own,Debt consolidation,KY,Approved,2021-02-07
28709028-714c-48ac-9c23-23a4ab344cd0,84224,0.16083452217181263,28,781,90464,Unemployed,Rent,Debt consolidation,DC,Approved,2022-04-15
11f62640-bfaa-46e7-bff0-02185c5e6dec,88233,0.06941153601253568,27,814,24180,Unemployed,Rent,Debt consolidation,MD,Rejected,2022-06-22
a14fe3f5-75ad-4fab-bdcf-1acf22b522eb,93471,0.11715094572270718,49,826,88705,Employed,Own,Business,FM,Rejected,2023-07-30
f53068e0-c149-4168-bf30-ee2a7ff12af2,83424,0.24557380925727262,14,706,42320,Unemployed,Own,Personal,MI,Approved,2020-10-02
ac046532-1c2f-4061-80ba-1afdbd4e5938,95190,0.22559116332054058,36,514,130479,Self-employed,Mortgage,Business,DC,Approved,2022-12-11
284ca4f6-0373-435f-a329-4516aa86b5b7,77221,0.07195399470960205,32,825,40810,Self-employed,Own,Business,TX,Rejected,2022-12-17
cfcaed7f-1c11-4384-9572-b94734f240fd,15929,0.1525638802987107,19,577,131233,Unemployed,Mortgage,Personal,MH,Rejected,2022-10-29
2d5e80cf-c743-4c69-a8fd-bfa99ff86952,10632,0.15394069129453697,51,839,72448,Self-employed,Rent,Personal,IL,Approved,2020-11-14
5e9dc323-021b-4c97-b187-8cfba15bf494,10409,0.12619576889009254,60,547,57447,Unemployed,Rent,Personal,VT,Rejected,2022-10-03
eb7baa7e-6ba9-4eb6-aa07-931c521066fe,91273,0.07101856806010404,18,689,26273,Self-employed,Rent,Debt consolidation,MD,Approved,2023-02-17
73941349-32d8-4372-b7a9-dcab7aeb0d5c,7317,0.22583740270911928,31,567,141027,Self-employed,Rent,Home improvement,IN,Rejected,2023-03-30
1319c08f-799c-48b4-8c07-f8e26540fde3,60836,0.15398681694624256,47,593,27258,Self-employed,Mortgage,Personal,MD,Rejected,2023-05-09
50af400f-8a3b-48db-8c10-00255d66b5d8,93416,0.13570076544828857,22,787,131515,Unemployed,Rent,Home improvement,MD,Rejected,2020-10-22
1eee690e-3433-45cf-984d-feb9dacb0324,31231,0.1733690352806652,37,609,95625,Employed,Rent,Business,DC,Rejected,2022-07-28
555ad1cf-15dc-4885-b385-7a69b43c4fae,26858,0.2228578876637038,51,812,140025,Unemployed,Own,Home improvement,MP,Approved,2020-04-07
43de8fdf-2ad9-4b7b-ad27-5de252c1d046,93997,0.1832405445696061,59,815,106751,Unemployed,Own,Debt consolidation,DE,Rejected,2024-04-26
d770672a-30d6-4f18-b898-7f72b2de1061,19461,0.10232013574419728,51,746,23376,Employed,Own,Business,VA,Rejected,2021-11-16
33814013-20be-4ec6-a606-18a10b552a0a,88636,0.05330786197724533,51,737,71331,Self-employed,Mortgage,Personal,MH,Approved,2022-10-17
53f7a592-c2ad-4b39-afad-7fde85d7aea8,7664,0.20728126644989492,48,809,68278,Unemployed,Own,Debt consolidation,MA,Approved,2022-07-25
20f79467-58ed-45cf-9b9e-781cd29f7b70,75272,0.06702656414555958,38,704,23533,Self-employed,Mortgage,Home improvement,PR,Approved,2020-01-16
15efaae5-db26-4194-9376-66ea36337d25,63484,0.24721356322163796,38,576,148912,Unemployed,Own,Home improvement,VT,Approved,2024-05-01
147e0fce-5cbe-4be8-b58f-069c4e0d7472,28634,0.08841452281478979,38,773,77842,Unemployed,Own,Home improvement,UT,Rejected,2020-09-09
40babe11-7189-4fdf-86aa-ea9908bb98b4,31062,0.246103614116444,26,611,32791,Self-employed,Rent,Personal,IA,Approved,2023-06-25
dc27ba7b-8ba3-4502-8bdc-b6b75a81c7dc,5764,0.19961745551478066,56,660,49748,Employed,Mortgage,Home improvement,RI,Rejected,2020-01-05
45fde560-917b-46fa-90bc-09c08b64d7ca,37608,0.1749056148865536,19,575,88294,Self-employed,Mortgage,Home improvement,GA,Approved,2024-02-07
7fdef9b7-e1f5-405a-95ce-33e9e0713b86,27198,0.23843093223083972,45,661,26548,Unemployed,Mortgage,Business,CO,Approved,2022-05-17
eadcc83f-385d-4dff-8538-a43028b18d62,9742,0.1614602742461273,44,647,73492,Self-employed,Rent,Business,UT,Rejected,2022-03-03
a0692aba-711c-48fc-adfe-d0989a939720,40155,0.10044696252490751,60,840,146891,Self-employed,Mortgage,Home improvement,NJ,Approved,2023-10-06
c9408664-ad27-4500-a659-684521a0836b,51998,0.21164777728289158,13,570,58568,Unemployed,Mortgage,Personal,CO,Rejected,2023-09-21
28af6043-1b75-4c14-824f-5598185ff72e,50264,0.2349801253075281,13,725,130545,Unemployed,Mortgage,Business,AZ,Approved,2021-11-12
0e521499-4029-48f3-907f-28e25ec3f27e,44621,0.22238158896052668,50,566,70397,Employed,Rent,Business,IA,Rejected,2023-07-09
70920b33-fc55-4a89-81be-98ef1d231b55,41238,0.09779607910476579,47,717,82446,Self-employed,Mortgage,Business,MH,Rejected,2023-07-14
08c2a653-2602-431d-9fa0-620e2a4914f0,26269,0.11297431474019488,50,692,78669,Unemployed,Rent,Business,IA,Approved,2024-02-25
8c953b22-a3b4-4777-93cb-42648a527e69,29100,0.17008840257259317,48,803,30653,Unemployed,Own,Personal,OH,Approved,2022-06-12
7e808312-2392-4e64-8e7b-2ee2ebc97a83,71281,0.22694816453178174,19,724,90779,Self-employed,Rent,Business,MI,Rejected,2022-02-08
9d5e3bc4-6f9a-44d1-8691-1d419cf295e5,5884,0.24470516406293252,56,717,45693,Unemployed,Own,Business,MN,Approved,2022-05-03
dbd26992-7ae7-454b-b18f-bc7c6b27e343,17797,0.16468058330938717,53,835,74198,Self-employed,Mortgage,Business,MN,Approved,2023-08-30
57c57b1b-07d3-42f9-b6e5-9a4dd0de4af3,42012,0.11345271708157822,37,833,27770,Unemployed,Rent,Personal,PR,Approved,2022-04-26
7aafce47-f9ad-4864-be8c-96ff2b2686dc,89877,0.2340443843901202,40,537,24577,Employed,Mortgage,Home improvement,MD,Approved,2021-09-16
b834c4c2-c5a0-42c7-aef8-a8016f19073d,48354,0.24414781478881864,52,567,93499,Unemployed,Rent,Debt consolidation,MA,Approved,2022-07-09
72f29d81-38d6-4650-85d3-dc25f2058f0f,46140,0.21646889330908498,33,715,40909,Employed,Mortgage,Business,ME,Rejected,2023-06-24
d102e51c-54ea-4aab-bff7-af0f20ac6eb9,86262,0.23531999185650349,44,782,136099,Unemployed,Mortgage,Debt consolidation,NY,Approved,2021-07-07
20a5f790-8f03-482f-b59d-c3c9c1b23f6b,63416,0.10582647371598963,40,592,60405,Self-employed,Mortgage,Business,MS,Approved,2021-03-16
2f5a9219-f3f3-4e7d-9d7f-01b787882030,33499,0.1518393850887219,32,591,79665,Self-employed,Mortgage,Debt consolidation,WI,Rejected,2022-09-09
2c68aa73-4379-479d-9df2-2b316bb4d135,25919,0.21550073410327342,59,619,66722,Self-employed,Mortgage,Personal,ID,Rejected,2020-05-02
7a60d830-63ed-4216-b313-ffd9e5020c9a,33113,0.10253320749023685,56,837,143992,Self-employed,Own,Debt consolidation,FL,Rejected,2020-04-07
98c4e5ac-777e-4733-a186-cab4f86a7d2f,52462,0.20694867475582157,18,839,148893,Self-employed,Own,Business,MA,Approved,2023-07-09
325bd1fc-dfca-4ea1-9608-833f0d8243d0,53614,0.1521838699161107,14,562,67415,Unemployed,Own,Debt consolidation,PA,Approved,2023-07-20
764b058a-ee35-4855-b773-cff6c832a884,90035,0.23902590107235627,59,628,127760,Employed,Own,Business,NC,Approved,2022-07-24
3cc3c64c-2b66-4989-86d9-e9db3b0d0168,34497,0.21835159084052852,41,575,80449,Self-employed,Own,Home improvement,MH,Rejected,2020-03-02
46f17cb4-b027-40b1-bed5-5a97831134c4,65849,0.17993251355329853,53,618,89371,Employed,Rent,Personal,DC,Approved,2021-12-16
0bb4af48-ae1c-47ac-a26d-f215506e9715,9163,0.16775949006806193,22,723,99683,Unemployed,Own,Home improvement,ME,Rejected,2021-12-20
