loan_id,loan_amount,interest_rate,term,credit_score,annual_income,employment_status,home_ownership,purpose,state,loan_status,preferred_loan_date
4d4c5785-f2e5-406c-9130-526911ce5eb0,45212,0.1612345083438871,50,567,22806,Employed,Rent,Business,NE,Rejected,2023-08-25
29dff9c0-59c3-4ba6-bef5-9e7cfc2a4a5b,22437,0.2219863094341939,22,592,81117,Unemployed,Own,Business,WY,Rejected,2022-04-13
6fccbe54-c192-462d-a4c4-15f050cf6ab7,20282,0.134370831853231,43,698,107087,Employed,Rent,Business,SC,Rejected,2021-07-16
b496f010-23af-4f9e-bccf-ae323c275260,45847,0.239321331316562,42,808,59964,Unemployed,Rent,Debt consolidation,VT,Rejected,2020-01-13
c485e380-eb7a-46aa-98cd-f24141d119bf,50089,0.2423328550337023,42,560,69943,Self-employed,Rent,Business,ME,Rejected,2023-12-28
fb18414e-b2dd-420d-86a8-e1700a32229f,83450,0.165227991807543,42,778,106917,Unemployed,Mortgage,Debt consolidation,KS,Approved,2020-03-10
ccda29d8-001c-4f8a-be2c-d05009202f54,76789,0.1026303306668953,19,844,77830,Employed,Rent,Personal,AK,Approved,2024-01-30
cf981c64-d314-4f28-a52b-eed873fdfc24,71290,0.0703092068120074,13,743,138899,Unemployed,Rent,Home improvement,OK,Approved,2020-07-12
bf1d380c-104a-4d5d-9793-2f09d54d19b6,64380,0.206625669128133,49,619,92325,Self-employed,Mortgage,Personal,CO,Rejected,2023-09-12
a1f6af28-b18e-4d08-8579-66206f041e02,38458,0.1670469731435316,50,655,25558,Self-employed,Rent,Home improvement,MO,Rejected,2022-03-29
0b0449ed-f055-4f23-a562-ab998a6fe718,27929,0.0647728967513275,31,739,37275,Unemployed,Rent,Debt consolidation,OR,Approved,2020-12-12
45933b70-93b5-4202-86ff-35cb9fa63d5e,59066,0.0848908196353582,26,779,22993,Employed,Own,Home improvement,OK,Rejected,2022-12-05
66f94721-b2dc-4cc6-a556-76a3500aa8f9,8687,0.1634276891330446,17,654,108769,Employed,Own,Debt consolidation,MD,Rejected,2020-06-14
cc1a5e48-f381-4db2-9352-998d1bbef3f6,49534,0.1104157545477824,41,801,80182,Self-employed,Own,Home improvement,OK,Rejected,2023-03-02
a88a308b-cf6d-4366-8921-29320c9b723f,90446,0.2207902847181089,33,837,66977,Employed,Rent,Personal,WA,Rejected,2023-11-27
4add5475-c210-44ae-8a26-bfe75359a6c8,74029,0.1475038840992966,45,681,35611,Self-employed,Rent,Business,AL,Rejected,2022-02-15
237e51a0-ca4b-46f5-b217-590766c6ba1f,16074,0.1776727809495769,27,726,135532,Unemployed,Rent,Home improvement,WV,Approved,2023-09-12
7c671e66-a4e3-4934-b4bb-b539fd6cb64f,45638,0.108079704932444,55,576,143410,Self-employed,Rent,Home improvement,OR,Approved,2023-04-05
b212cb57-8516-43a4-91c4-56d0e6241c2c,97877,0.1836063667992179,53,556,88200,Self-employed,Rent,Home improvement,MD,Rejected,2023-12-12
7ee1947c-abe5-49cd-be99-2265e2734370,75094,0.1813805964719448,31,675,109735,Employed,Rent,Debt consolidation,IL,Approved,2020-06-26
a9b93eb0-2087-4209-9461-851721972ca9,69890,0.1855840130356066,30,603,55085,Self-employed,Own,Business,CA,Rejected,2020-05-14
78da0aa4-118b-4fc0-a144-c26c1cf467ee,44516,0.0672716581606193,55,800,112028,Unemployed,Rent,Personal,VT,Approved,2020-06-24
f43068fc-b3b7-4010-8adb-38ea016b83c9,29603,0.2490295128345935,32,691,85047,Unemployed,Own,Personal,NM,Approved,2020-08-14
74d2d97c-f1dd-4159-8c82-fb25c29e08e2,21261,0.1711972462934049,53,632,125324,Unemployed,Own,Home improvement,OK,Rejected,2022-02-21
c1d69a44-1aa7-4f2a-9b69-72db47cee118,13940,0.0932387644006101,35,561,112472,Self-employed,Rent,Home improvement,ID,Approved,2022-07-01
a848519b-4944-4f1b-8a35-9b0b0d7bfe18,41779,0.2298425526672581,22,808,42048,Employed,Mortgage,Debt consolidation,IN,Rejected,2022-03-22
b269aefe-1405-40fd-8bbf-50216d0c87e1,81167,0.0814728659996911,22,746,42594,Self-employed,Mortgage,Personal,SC,Rejected,2021-05-26
0190156d-57f4-43c7-beef-aaae52fa152b,95316,0.0861978832986854,34,808,76448,Unemployed,Mortgage,Business,HI,Rejected,2023-05-10
1906a092-ee3a-440a-8dd1-62797e7a2c54,95392,0.1514193631342136,20,519,134297,Employed,Own,Business,NC,Approved,2021-11-07
a8c30f8d-ba03-49bd-a9a2-066256d90006,27361,0.2198145910146398,29,721,40438,Unemployed,Rent,Debt consolidation,SC,Approved,2020-03-28
532339c6-3898-4b97-8c58-bbbe23b52405,53754,0.1205782598906621,57,752,68901,Self-employed,Mortgage,Debt consolidation,SD,Rejected,2020-03-26
4d473160-37a4-4728-930c-0ac3438847c3,74473,0.2161014522285822,35,687,119822,Self-employed,Rent,Personal,MS,Rejected,2021-11-30
aa1a2552-8bb0-45c0-8727-0c47b975fdc3,49711,0.0546776782670653,52,654,59947,Unemployed,Rent,Personal,DC,Approved,2021-07-29
5c3a1c0c-1a49-4cf7-b72e-5eed999d78f1,20421,0.2246775064174042,41,559,90697,Employed,Own,Personal,MT,Rejected,2022-05-31
d3b92bbe-9028-4bc7-b64b-b23056f01e47,7895,0.0851664727372457,40,632,135081,Unemployed,Own,Business,AL,Rejected,2022-03-29
963b6322-087e-4209-9a05-2623586b5eb5,41751,0.1943772304635999,42,849,34291,Employed,Own,Personal,OH,Approved,2021-02-19
1f5035d4-69e5-4c48-8103-fc1a53315d6f,80817,0.1035547150876683,44,798,50794,Self-employed,Mortgage,Debt consolidation,MA,Approved,2021-04-16
d3df7a54-8645-42f5-bdcd-c5589993a7df,44145,0.0760010464717354,43,785,149859,Employed,Own,Debt consolidation,HI,Approved,2021-03-20
f97d0aa6-d0d6-4ebe-96bb-f6d463d7fa7d,48944,0.2114367525707225,33,623,47587,Unemployed,Mortgage,Personal,FL,Rejected,2022-07-17
034e1aba-2371-4e84-8e69-573edf900642,8840,0.0901569713268848,47,802,96883,Self-employed,Rent,Home improvement,CA,Rejected,2024-05-01
8506af9e-1cef-4eb3-919f-9a8036da5e0d,33747,0.1849179761678923,33,652,93999,Employed,Mortgage,Debt consolidation,MI,Approved,2023-07-11
a8a0dd59-047a-49c5-b89b-b1a8bea859c0,72632,0.1723618861925147,50,831,20760,Self-employed,Own,Debt consolidation,UT,Approved,2023-01-09
c7dc0274-2c60-4595-86c3-4581bbe6a597,97923,0.2015045072222266,46,725,68121,Self-employed,Own,Home improvement,WV,Rejected,2021-04-24
39aa4c2d-5e53-49cd-8afb-ae0b89e17437,75120,0.2409504637579536,22,710,94080,Employed,Own,Personal,NJ,Rejected,2023-04-29
8778a18f-673f-43f6-9029-2ea4baf60656,9976,0.2090521347271882,14,603,101183,Unemployed,Mortgage,Home improvement,AK,Approved,2022-11-11
f3b7a6b9-d139-4a4b-b041-608f752d2b04,90943,0.1048188915738246,13,531,124946,Employed,Own,Debt consolidation,MP,Rejected,2023-06-13
f16e857b-4749-483e-81e5-49f73c3737cd,9948,0.1874113110197144,59,618,75692,Self-employed,Mortgage,Business,IL,Rejected,2022-04-27
cda8a895-ab3e-438c-9121-99d664587ab1,14727,0.2121615487604867,33,526,68166,Unemployed,Rent,Home improvement,MI,Rejected,2024-03-01
c4bf9a7a-ca3d-4132-876f-5fe3aae5d378,76453,0.2462736984513327,36,830,121551,Self-employed,Rent,Business,WA,Rejected,2020-01-10
0ab1e0c3-03bc-4298-ba54-cd01cf7865a6,49146,0.1625012461505399,60,826,53833,Self-employed,Own,Debt consolidation,VT,Approved,2022-06-18
3615cb70-6560-49b4-86b5-ec86e6771a6b,30138,0.1245910393236625,48,637,45017,Self-employed,Rent,Debt consolidation,AR,Approved,2022-11-06
71fafa61-d620-434c-87fe-c0c2c719daaa,88172,0.1084210849628791,50,804,91472,Unemployed,Own,Personal,MP,Approved,2021-08-11
07d5b27f-a3f6-43e0-a326-1e7e7d98e034,81872,0.2172729969194739,59,820,40574,Unemployed,Mortgage,Personal,TN,Rejected,2021-10-01
b54dfea7-a915-4e94-9fb5-13f24a879f76,59849,0.0919105423427033,41,804,109261,Unemployed,Own,Debt consolidation,IL,Approved,2021-08-27
883912aa-5cff-4838-ba6a-b8af80c8e78d,12202,0.1910622409440534,50,708,50140,Employed,Mortgage,Business,NV,Approved,2020-06-11
5a77d7cb-6da7-4577-8ae5-7d4145ee0ec3,92533,0.1647448421311734,36,507,103418,Employed,Rent,Home improvement,OH,Approved,2023-06-29
a0207119-1782-4c25-8307-e61f44ad8a56,96920,0.1679224040070264,34,792,143456,Employed,Rent,Business,UT,Rejected,2021-05-26
cc873819-5c86-437b-813f-944b700d69a4,66335,0.1436328989958721,58,754,70282,Employed,Own,Personal,GA,Rejected,2020-09-18
58bd0f2e-433d-4da7-b7af-abae47823566,11261,0.081618887519538,31,582,67637,Unemployed,Own,Personal,OH,Approved,2021-02-05
65a0474c-92ff-4911-a286-461389a5f4c6,49667,0.1176784422767858,20,681,44191,Self-employed,Mortgage,Business,DC,Approved,2020-12-07
3edfcd64-2fcd-4531-a261-34f8f0106f76,84649,0.0640862770406835,48,548,85563,Employed,Rent,Business,CO,Approved,2022-09-28
ecfb31c1-d9f5-4eb3-be0e-05dcc80aed5a,98533,0.1346496475842347,19,580,29870,Employed,Own,Business,MA,Approved,2022-02-10
b62e6671-981a-4808-990d-4c13ff3276fd,50450,0.2491951534071746,59,652,38836,Unemployed,Mortgage,Debt consolidation,PR,Approved,2022-01-10
ab39314a-510c-4612-a0c3-36cc0ac60207,24725,0.0944201814213202,16,792,97177,Employed,Rent,Home improvement,IN,Rejected,2021-04-18
196b624d-75fa-4c5f-b72e-4685c91a69d4,71491,0.1627592458184915,13,752,90687,Unemployed,Mortgage,Business,OH,Rejected,2023-11-01
ccf0aedf-696f-4325-ba84-a9752357b38b,78415,0.1832230275016215,34,574,55714,Self-employed,Mortgage,Business,RI,Rejected,2023-11-15
6b4bb4f0-c253-435b-8d18-db02f87b6c39,32047,0.087334576569927,23,532,140566,Unemployed,Own,Home improvement,UT,Rejected,2020-06-28
d38da9aa-f7aa-42a7-ac6a-dbca4a9d9bb2,39578,0.1607179539902821,29,758,121004,Self-employed,Rent,Business,LA,Approved,2020-10-28
6f3373a1-4930-4839-b68a-72c7fdf32fc5,96855,0.2233667592045359,35,698,60865,Self-employed,Mortgage,Home improvement,NE,Approved,2021-03-13
d0f3738f-7fe6-499e-949c-6cbf11a64462,91177,0.0827195578268983,15,550,32339,Employed,Own,Home improvement,IA,Approved,2020-05-14
1613c4a5-fae8-4900-9ff6-472bf1557d4d,59767,0.1665304883469083,55,537,22787,Self-employed,Mortgage,Debt consolidation,WI,Approved,2022-12-05
ff116426-9f4a-45ac-bad8-3d7737c9e827,22769,0.1807303735432677,50,672,117664,Self-employed,Mortgage,Personal,CA,Approved,2020-02-27
790a89d3-e7ed-4472-909d-a01269544bcd,67970,0.0870262473681562,43,573,135315,Unemployed,Mortgage,Debt consolidation,CO,Rejected,2022-01-19
b92df944-42ff-42b5-9af2-920314e60bb0,95960,0.0877713258499066,38,511,46709,Unemployed,Mortgage,Debt consolidation,TN,Rejected,2021-07-24
f402d381-2c22-4d50-b335-72930e80521e,25892,0.1397342134144481,29,651,27526,Employed,Mortgage,Home improvement,GU,Approved,2022-07-18
2e105977-2a05-45e8-86ee-cde80d6fd70c,65693,0.1408414128887559,35,534,142260,Employed,Rent,Business,CO,Rejected,2022-04-23
6bb9ad96-b174-4ec9-8c66-da9ae25fae2e,66317,0.1891733907923161,21,796,85363,Employed,Own,Personal,WA,Approved,2020-09-27
513a69ae-8e08-463c-bf26-286bbc145ab3,54437,0.0595932466723702,19,641,143926,Self-employed,Mortgage,Debt consolidation,CA,Approved,2022-07-24
2d22c260-ef7f-4ec0-afc2-2f3f64c256e8,32957,0.0540419481122496,37,651,81001,Unemployed,Mortgage,Business,ID,Rejected,2023-01-12
1659ce10-2b7a-4b92-823a-985f4e56f2b9,71738,0.2099212563823966,38,775,127674,Self-employed,Own,Home improvement,CT,Rejected,2020-02-05
4557b1b8-b169-4d85-8148-d52d2cc9c658,27274,0.1102956524207278,15,699,36151,Self-employed,Own,Personal,PW,Rejected,2020-05-25
3afc97f0-a3df-4fbf-8a23-f6110c7d8661,19524,0.2243434161725526,41,614,22561,Employed,Rent,Debt consolidation,MT,Rejected,2020-05-10
8f94464a-3b98-476d-89a1-c46a64bfed25,9969,0.0502039351426119,21,697,130409,Self-employed,Own,Debt consolidation,TN,Rejected,2020-11-11
b93212b9-99ab-4a9e-8639-15ccc92625ca,38142,0.1094906126795915,22,637,82166,Employed,Rent,Personal,MH,Approved,2021-07-26
9a59029e-8663-4aba-be1a-f8c44bb77986,7196,0.1175213117206774,46,514,99287,Self-employed,Rent,Personal,TX,Approved,2023-12-13
70b956b3-82c8-4ccb-b528-4cd32a8f8ea4,17544,0.0671816745859094,16,603,128823,Unemployed,Rent,Personal,NY,Approved,2020-10-02
3b26b8d3-aa1b-40ff-9866-e1c16e4dc5d0,25262,0.1939207799654613,58,543,79516,Self-employed,Mortgage,Debt consolidation,MP,Approved,2024-02-24
1014a159-8f81-4b98-9f29-cd6b39a1bd79,71818,0.1209428909609989,47,825,139131,Unemployed,Rent,Personal,NJ,Rejected,2020-01-31
9f5dc6d2-5291-41c2-b9c7-0336da6c95f0,69108,0.2426387831184936,19,581,32722,Employed,Rent,Debt consolidation,CA,Approved,2021-05-17
a464dc1e-e8a0-4c0f-8034-df0f6b32d9c6,27157,0.074293583823263,30,757,33969,Self-employed,Mortgage,Home improvement,UT,Approved,2022-12-14
9d971b4b-645b-47f4-ae47-0b46bbe4e36a,98102,0.1471253990903356,44,749,76574,Employed,Own,Home improvement,TN,Approved,2022-11-17
ae7fbacd-8065-4c83-a48d-65a607a91034,88813,0.0646399943955676,53,619,135997,Self-employed,Rent,Personal,ME,Approved,2023-03-30
8e9e2ed6-a1ff-4dca-ae76-12c6e97144de,68602,0.0667851026869756,17,733,44814,Self-employed,Mortgage,Debt consolidation,CO,Rejected,2024-06-14
cacd679c-0ae8-42f0-addb-657f24b3acb8,25549,0.0531195045016552,48,539,117940,Employed,Own,Business,MT,Approved,2024-03-21
9e1e58b1-3ff0-41d7-93f5-8c61a69c7efd,57519,0.1977511572624625,55,695,79127,Self-employed,Mortgage,Debt consolidation,WY,Rejected,2021-01-01
6ae42bdb-9c65-4ed6-97f9-0320cdd432b4,93271,0.1225069485815141,50,670,47101,Unemployed,Mortgage,Business,HI,Approved,2023-08-10
3aa1b988-5b0c-43ab-88bd-b44f916891d8,85771,0.1781426418993921,49,736,108047,Unemployed,Mortgage,Debt consolidation,WY,Rejected,2022-06-15
c49719e6-5eb6-4ae2-a48b-451ae37b1b74,41963,0.0787945038867075,46,641,59965,Self-employed,Own,Business,MN,Approved,2023-09-22
0917a939-9d1b-4318-8f0c-dafbb6acefa0,31668,0.2021368628166708,36,836,89946,Employed,Mortgage,Debt consolidation,MP,Approved,2024-05-20
86cb8c23-21eb-4918-b06e-2d9226b9d4d6,78538,0.0783114899532048,59,824,127114,Unemployed,Mortgage,Home improvement,GA,Approved,2022-05-25
01c2fc7e-6950-4402-9c5e-aa07d772bfd9,18542,0.2480711762672692,49,607,107333,Self-employed,Own,Home improvement,NH,Approved,2024-05-07
62879d1e-5aa4-4b6c-9533-fdcb5489b8da,14761,0.0564674759608445,40,814,131154,Employed,Mortgage,Home improvement,NC,Rejected,2021-01-13
702cf91e-20b3-4963-9d60-329a8bfc7261,50021,0.2399921612657984,22,517,51850,Employed,Rent,Home improvement,MN,Approved,2023-04-12
e2671c5a-23f3-43d3-8dfc-4b58cd35f495,29261,0.0905903373495826,38,686,56841,Unemployed,Rent,Business,GA,Rejected,2023-06-09
76637c9b-08f7-4215-8916-d8865f5a11cc,64342,0.0821230502504211,47,837,34150,Unemployed,Own,Personal,CA,Approved,2023-01-10
2775c5de-2af6-4640-abf0-3b3b1be39b89,17233,0.1940272259882479,35,721,147993,Employed,Own,Business,PA,Approved,2022-09-27
7d1a59f7-e454-49fe-98ac-b703c06c6275,75635,0.1618047246615862,30,501,29381,Employed,Mortgage,Home improvement,CA,Rejected,2020-07-01
b7249672-6d97-458d-b694-585d004bd6ab,7445,0.208764799888711,25,787,137629,Unemployed,Mortgage,Business,MT,Rejected,2021-05-31
f7d3bf28-7054-4f14-bcb1-bc603a20c06d,51671,0.1222168054089656,53,748,134469,Employed,Own,Personal,PA,Rejected,2023-04-25
3df0984e-6550-4bd3-9395-b1124822c415,19712,0.1113347166788378,14,632,142233,Unemployed,Rent,Business,TN,Approved,2023-03-26
3f438c40-4b46-47e7-8571-776e6a480276,77385,0.2009222607083992,26,845,54426,Unemployed,Rent,Personal,LA,Rejected,2023-08-09
7549c8a9-c03b-458a-b493-6d30ef5930ba,6516,0.1916495894465584,40,508,131347,Employed,Rent,Business,AS,Rejected,2020-03-01
001e3275-40d3-4e3c-9094-fea82aec1272,18013,0.19019827978616,12,805,107174,Employed,Mortgage,Home improvement,WA,Rejected,2022-07-08
35e1b844-3b2f-4fb6-bfe5-982c75747aa0,24163,0.106208929403787,46,510,22907,Employed,Own,Business,KS,Rejected,2023-06-14
a28fb18c-72e8-46f7-a9a6-cf2c86248ee5,13149,0.1745104978328625,42,578,88432,Unemployed,Own,Home improvement,NM,Approved,2024-01-13
088b2536-f7c0-4660-a9c8-ba0304e33661,38954,0.2309913346110315,15,746,20097,Unemployed,Rent,Business,MA,Rejected,2022-02-14
24a9b9e1-b1d8-47c9-874e-c611b3e14054,67915,0.1563687127420155,59,684,47332,Unemployed,Mortgage,Debt consolidation,AR,Approved,2023-11-09
9f42f446-c627-4367-b6f9-aff51d6ca7df,22894,0.2312926393685874,28,509,87015,Unemployed,Mortgage,Debt consolidation,NY,Rejected,2020-09-22
cea90432-8e1a-4d68-9164-28c60c132a4b,99596,0.1444030369831326,52,616,105669,Self-employed,Mortgage,Personal,AK,Rejected,2022-09-24
175bfaec-6290-40af-a9be-ef37b673f0b5,32197,0.2376673090929729,52,825,76539,Self-employed,Mortgage,Personal,NE,Rejected,2020-12-22
401dc45e-c32e-40ac-8026-9d87b3477816,71752,0.2376164784768317,28,630,99099,Self-employed,Mortgage,Debt consolidation,SD,Rejected,2023-07-12
d4f31b71-7712-4c10-aa0e-d39b8382a4cf,39264,0.2082700995466159,53,549,141948,Self-employed,Rent,Home improvement,ME,Rejected,2020-10-16
c7ab35a6-3ada-43d7-ad1e-fd68bfe36f65,15156,0.2143583724257411,27,728,144854,Self-employed,Mortgage,Home improvement,NJ,Approved,2023-08-13
777ee153-d1f6-4f76-8af6-075f0cd7dd84,49690,0.1652255883360707,38,792,102094,Self-employed,Mortgage,Home improvement,FM,Approved,2022-02-07
6add1258-4bf5-40c5-b6d3-dbafce8d78ad,52011,0.0647312148854242,13,784,146672,Self-employed,Mortgage,Debt consolidation,KS,Approved,2020-11-18
960c058f-8a32-4418-a27c-283c2bb70381,61306,0.1237200106155575,48,535,54718,Self-employed,Mortgage,Debt consolidation,HI,Rejected,2022-05-05
46d90060-1cf1-4c54-94ce-db728346bc3b,7977,0.2434697164035535,14,753,148718,Employed,Mortgage,Personal,MT,Rejected,2022-11-22
56152b7d-d06f-42cf-ae6b-4dd20a0e6aee,20933,0.0991045639855182,53,697,34730,Unemployed,Rent,Business,AZ,Rejected,2023-06-17
439d4d12-0bc3-43b4-b7a5-104f6f8d9dc7,25915,0.0568011033493143,30,639,101193,Employed,Rent,Home improvement,OK,Approved,2023-09-25
f222b738-68d5-45ce-8c56-ce58766ce930,45627,0.2195218713281596,22,541,52294,Self-employed,Rent,Debt consolidation,MO,Approved,2023-01-25
27687a02-76ce-4974-ac4d-3fa48bede218,52576,0.0700838515486028,25,813,42334,Employed,Own,Home improvement,HI,Approved,2022-04-11
2f8e1551-0f24-4a53-9e76-7cc3490898c2,76374,0.1000866353097888,32,511,72933,Employed,Rent,Home improvement,HI,Rejected,2021-11-14
97389e8e-8b93-413a-ae3e-cab8a2c45e40,65586,0.0958999195418424,49,831,73357,Unemployed,Own,Home improvement,MA,Rejected,2023-12-12
4f58c4ac-a543-4c93-8cd0-c38b7676ef7b,21140,0.1957311832679747,47,825,71328,Employed,Rent,Personal,MN,Rejected,2020-03-17
f8d20b73-605a-4a03-9004-a203fd70b56e,24260,0.1228167006954342,25,505,91954,Self-employed,Mortgage,Business,WA,Approved,2021-09-26
82bd4cb6-e50c-4602-a5c3-1c04b6953148,59091,0.110489268621941,31,645,146217,Employed,Own,Home improvement,SD,Approved,2023-05-06
0595c3f5-2ef4-4427-9708-5a7ba1fde3c7,56014,0.1791228812299005,40,578,139723,Self-employed,Mortgage,Home improvement,DC,Rejected,2024-02-29
d3c34215-041e-4588-bb29-692e4a144173,83872,0.1585084819434215,53,659,128191,Employed,Own,Business,MS,Approved,2022-11-20
ee1af133-b1e8-41cb-9f82-556b0ce0dafc,78744,0.0539082098109301,15,612,45909,Unemployed,Rent,Debt consolidation,MS,Approved,2021-10-01
0c1f593b-154a-4f22-81ac-1913728ef16b,73488,0.0656933326831958,50,789,139952,Unemployed,Own,Business,NJ,Approved,2020-11-28
4fa95459-0c56-4129-a939-57a7eafbc484,65015,0.2406610752155918,52,827,148862,Employed,Mortgage,Debt consolidation,SC,Approved,2021-02-06
e64df991-ce09-47cb-8d3b-43647d22291d,50140,0.1568471553292604,35,714,110032,Employed,Own,Business,HI,Rejected,2021-10-21
a2569241-12d4-49b3-9652-5f2b00dde53a,80821,0.0566253135742969,38,615,59934,Self-employed,Rent,Business,NH,Rejected,2024-03-20
47932da9-8212-4615-b516-b6384e529409,82392,0.1155975872629166,25,697,34496,Employed,Own,Home improvement,IA,Rejected,2021-08-09
185e2739-6c10-400b-8055-4193178a725f,54971,0.14199394823557,54,699,82032,Self-employed,Mortgage,Personal,OH,Approved,2020-05-08
14396e8a-21f4-4844-80b5-93d8944e84de,75291,0.0768956862189871,57,501,54371,Self-employed,Own,Home improvement,DC,Rejected,2021-10-07
7ce84425-47a4-48ad-bd35-142fca9ad8a2,85112,0.1647563578019486,14,597,133623,Self-employed,Mortgage,Business,SC,Rejected,2023-07-22
9e71da84-0867-4e52-8558-5a364f1ce4da,23532,0.1757448900124699,31,792,21600,Employed,Rent,Debt consolidation,CA,Approved,2022-12-27
4abe2c25-9f0d-4fff-bb0c-f0ff0e0a00e9,96721,0.1199130416541684,33,828,34110,Unemployed,Rent,Personal,MH,Rejected,2021-06-01
6e08014c-994b-4dbe-9e7c-d9dcc357ce21,11474,0.1184897794003714,47,570,109228,Employed,Own,Business,VT,Rejected,2023-10-04
38eb7859-6755-4439-b97d-39a42fa92d17,94996,0.1102702875030782,12,795,33369,Unemployed,Own,Debt consolidation,MS,Rejected,2023-08-22
53e4215f-2580-4b81-98db-28306155de43,65606,0.0742631288752844,60,807,120878,Employed,Rent,Debt consolidation,CT,Rejected,2021-10-29
02b1eb80-e836-4292-9338-1d6eeb58e684,60106,0.0892414346483909,33,580,80386,Unemployed,Mortgage,Personal,MH,Approved,2022-09-24
14908c6f-bf5d-4215-94f5-918fc328aa40,97076,0.0789817210084923,28,812,94275,Self-employed,Mortgage,Business,AL,Approved,2022-04-29
cb3bef04-5ffe-4cf3-8dbe-f737db090f41,23401,0.136199959158623,19,647,140654,Employed,Own,Business,NJ,Approved,2020-11-06
8dc0b29f-9541-410c-8695-21c19b4ee9ff,62448,0.0868052823444055,50,538,34819,Self-employed,Own,Home improvement,AK,Rejected,2022-06-05
f81cb4c8-53b4-4c98-99ca-575a0542bdac,73158,0.1421346090627377,42,594,105205,Self-employed,Own,Debt consolidation,NJ,Approved,2022-06-03
6cf0fc6f-4aac-45bd-a659-91eb062cffe6,72070,0.110584294189248,29,526,52001,Unemployed,Own,Business,OH,Approved,2021-09-11
3ed2eccb-254f-4fcc-856e-a7bb1da1a0f3,56394,0.0826357598489792,57,810,44975,Unemployed,Own,Home improvement,PA,Approved,2024-05-19
4ccfb6ac-817e-4cf5-baf3-b1d35013cbfb,85382,0.0961486639521536,41,514,127446,Self-employed,Rent,Personal,MI,Approved,2023-09-09
31f66417-ad82-439b-97c0-3ca4056d2eb1,68241,0.1001799052333126,12,516,95503,Employed,Mortgage,Home improvement,DE,Approved,2020-12-31
93b6b7d0-ea90-46cb-ba8c-5905db42acac,51842,0.2193563829282418,27,734,65396,Unemployed,Own,Debt consolidation,MA,Rejected,2020-11-24
c37cf0d7-18fc-4c3a-9b41-b0b9d8562eb9,49968,0.1189303847406967,33,608,65712,Unemployed,Mortgage,Debt consolidation,VA,Rejected,2021-12-24
ac137d23-55d8-485b-a836-beeed40a029c,34921,0.1529388337093068,31,694,56333,Employed,Mortgage,Debt consolidation,MD,Rejected,2020-03-27
42ba1283-878c-4ef2-9ccd-29d4cf3d47e7,54076,0.0755204645236047,51,501,145933,Employed,Rent,Debt consolidation,TN,Approved,2020-08-22
53f9a204-9fe3-4860-94fd-c0c300ae44ae,45293,0.2385281869860576,27,623,106442,Self-employed,Mortgage,Business,CO,Rejected,2021-12-29
caccba16-41fd-4820-b465-c42dfeb0874c,41512,0.2488858529944668,33,707,28023,Unemployed,Mortgage,Debt consolidation,DC,Rejected,2023-09-28
f621fcbf-15d1-45a7-9d36-aa39a74c1094,58332,0.0598020771428763,15,713,64074,Employed,Rent,Home improvement,MN,Approved,2020-07-15
e3e64e5e-51ce-4c38-9ca5-76d54997258b,50705,0.1022035208541621,53,634,46883,Self-employed,Mortgage,Home improvement,TN,Approved,2024-02-21
040280c7-2f99-4e15-bea1-742ae20a6b09,26204,0.1541806131993086,15,537,74020,Employed,Rent,Debt consolidation,KS,Rejected,2023-04-28
f2f07dc9-0194-460e-b2f6-90c52ac36bd3,69658,0.1199708803495034,35,683,84794,Self-employed,Own,Business,KS,Approved,2022-08-03
c7b42a31-09f1-446a-a0d1-7fb1136014e7,85396,0.0730249999331381,22,648,78469,Unemployed,Own,Home improvement,MT,Rejected,2020-08-15
1caba3bb-eafa-4704-9555-8e303a441376,68005,0.2059060155332148,20,646,126299,Employed,Rent,Home improvement,MH,Approved,2022-03-07
7cf7891e-ab69-431b-b8d8-5e7201aeadf0,10437,0.1064800618454311,28,709,28353,Employed,Mortgage,Business,NM,Approved,2024-05-04
4c3e24c4-3019-455d-8ac0-f8b02234e449,70334,0.2132958037502486,27,848,39232,Employed,Mortgage,Home improvement,DE,Rejected,2021-06-09
b4b93c00-3aff-4a64-afff-83d5f8f5e228,70326,0.1136566893786827,13,595,143976,Unemployed,Mortgage,Business,NE,Approved,2022-02-18
8183bef0-4e6c-4059-a3b3-605584f0026b,39033,0.233518488946011,56,640,128446,Employed,Rent,Personal,VA,Approved,2021-05-17
7a84a8ac-bf68-43b5-aa91-f47350b5557c,95243,0.2196289256815084,34,555,142784,Self-employed,Rent,Business,TX,Rejected,2024-02-09
296308b8-ccee-44b0-bf40-9f065e237f02,6616,0.2214109848833699,40,550,79147,Unemployed,Rent,Business,WI,Approved,2020-11-03
bb1a713c-e798-4407-9a94-d8f636db8c82,60637,0.1271849054482463,47,531,71390,Unemployed,Mortgage,Home improvement,IL,Approved,2023-07-04
3cb28a8e-bffe-484a-9f12-3f5c1bddf8d0,60591,0.2310130146865214,17,730,73666,Self-employed,Rent,Personal,MP,Rejected,2024-01-28
adf6fa8e-2334-4d15-9ab2-82bf0ed2663b,39631,0.1944249332189568,31,716,70513,Unemployed,Own,Business,FL,Rejected,2023-08-09
97b97d67-4a95-4d2d-b68f-576b9265e785,39170,0.1809841368637914,57,529,116397,Self-employed,Rent,Personal,WI,Rejected,2023-09-08
